gender,smile,nation
male,0.42588513666666666,ISR
male,2.4966925,ISR
male,0.5370292,ISR
male,1.142884,ISR
female,0.693864125,ISR
male,0.7941926666666667,ISR
female,0.80298525,ISR
female,0.32159298333333336,ISR
male,2.4087666666666667,ISR
male,0.233129,ISR
male,0,ISR
female,0.50130475,ISR
female,0.9894093333333333,ISR
male,0.304849,ISR
female,0.31103165,MEX
female,0.6517198,MEX
male,0.23308568,MEX
female,0.4054926666666666,MEX
female,1.0535454545454546,MEX
female,0.6169424,MEX
male,1.1283406875,MEX
female,0.547253925,MEX
female,0.9803897272727272,MEX
male,0.3576728,MEX
male,0.01863642857142857,MEX
female,0.730655,MEX
female,0.243951,MEX
male,1.2460033333333334,MEX
female,0.2448276888888889,MEX
female,0.3142632222222222,MEX
female,1.5089752,MEX
female,1.0772373,MEX
male,0.660223,MEX
male,0.31117814285714285,MEX
female,0.3368241111111111,MEX
female,1.5152044999999998,MEX
male,0.5402848,MEX
female,0.68683046,MEX
female,0.6319952222222223,MEX
male,0,MEX
male,1.68769042,MEX
female,1.2394184166666666,MEX
male,0.655857,MEX
female,0.73057102,MEX
male,0.240032,MEX
female,1.2905485,MEX
female,1.1708699090909092,MEX
female,0.3242318571428571,MEX
female,2.01061625,MEX
female,1.0382362857142855,MEX
female,1.72630225,MEX
female,0.7998286,MEX
male,0.148856125,MEX
female,0.47154360000000006,MEX
male,0.30144166666666666,MEX
male,0.8136661000000001,MEX
female,0,MEX
female,0.52483136,MEX
female,0.60063475,MEX
female,1.2662615714285714,MEX
female,0.30324625,MEX
female,1.6126196,MEX
male,0.35857266666666665,MEX
male,0.6733849727272727,MEX
female,0.30044442857142856,MEX
female,0.35012,MEX
female,0.33498245000000004,MEX
female,0.05131183333333333,MEX
female,1.717829,MEX
male,0.014832675,MEX
female,0.5067195,MEX
male,0.94857,MEX
female,0.6724368888888889,MEX
male,0.556848888888889,MEX
female,1.17582703,MEX
female,0.4727042,MEX
male,0.01793725,MEX
female,1.3552232222222222,MEX
male,0.67109525,MEX
female,1.235969125,MEX
female,1.628775,MEX
male,0.6317974,MEX
female,1.4296485,MEX
female,0.5911185125,MEX
male,0.8274766666666666,MEX
female,0.6650281,MEX
female,0.3642429,MEX
female,0.878328,MEX
female,1.0468557142857142,MEX
female,0.57053449999999994,MEX
male,1.0817872,MEX
female,1.3295145714285714,MEX
female,0.7851547142857143,MEX
female,2.265693333333333,MEX
female,1.3210295,MEX
female,0.2844916,MEX
female,0.07636026666666666,MEX
female,0.0272942,MEX
female,1.168467375,MEX
female,0.91250958,MEX
female,0.80576975,MEX
male,0,MEX
female,1.3104745,MEX
female,0.5949227777777778,MEX
female,1.221925857142857,MEX
female,0.3852252222222222,MEX
female,0.7312646666666667,MEX
female,0.3488482,MEX
female,0.26922666666666667,MEX
female,0.160228,MEX
female,0.12832914285714286,MEX
female,1.0212725,MEX
female,0.38296905999999997,MEX
female,0.9247414545454544,MEX
female,0.6670662555555555,HKG
male,0.6960410714285714,HKG
male,0.4797956666666667,HKG
female,0.8220896,HKG
male,0.2839614285714286,HKG
male,0.435081,HKG
male,0.7819397,HKG
male,0.06891738,HKG
male,1.2996054,HKG
male,0.17774084,HKG
female,1.1163701444444445,HKG
female,1.0523228571428571,HKG
male,1.339739625,HKG
male,1.58013475,HKG
male,0.91944131,HKG
male,0.1216052,HKG
female,0.8746295961666667,HKG
male,0.6037305,HKG
male,1.0958558875,HKG
male,0.7913128,HKG
male,0.08540908750000001,HKG
male,0.8917999999999999,HKG
male,0.6709351666666666,HKG
male,0.7700634666666667,HKG
male,1.54502214,HKG
male,0.22174783333333337,HKG
male,0.54572725,HKG
male,0.8875387499999999,HKG
male,0.577005,HKG
male,0.3327894,HKG
male,1.403551,HKG
male,1.27473056,HKG
male,0.10775825,HKG
male,0.228685,HKG
male,0.525272,HKG
female,0.90170075,HKG
male,0.6653801818181818,HKG
female,0.5526179625000001,HKG
male,0.960924975,HKG
female,0.70149775,HKG
male,0.839074,HKG
male,0.7071992500000001,HKG
male,0.16045018181818185,HKG
male,1.687785,HKG
male,0.8416661249999999,HKG
male,0.5977935333333333,HKG
female,0.78939397,HKG
male,1.261125,HKG
male,0.607517625,HKG
female,1.200504,HKG
male,0.282707625,HKG
male,0.8728279999999999,HKG
male,0.7987191428571428,HKG
male,0.6597215815714286,HKG
male,0.2801362857142857,HKG
male,1.1963833333333334,HKG
female,0.40724900000000003,HKG
female,0.921644,HKG
male,0.33969883333333334,HKG
male,0.4871674,HKG
male,0.5192812,HKG
male,0.53238202,HKG
male,0.5872818625,HKG
female,1.150656125,HKG
female,0.9267771666666668,HKG
male,0.9122,HKG
female,0.4071808,HKG
male,0.15036528333333335,HKG
female,1.1106702222222222,HKG
male,1.7976240000000001,HKG
male,0,HKG
male,0.8266361,HKG
male,0.9754982,HKG
female,1.684062,HKG
female,1.424862857142857,HKG
male,0.5229198,HKG
male,0.39423223333333335,HKG
male,0.00896156,HKG
male,1.0183348571428572,HKG
male,0.2251926,HKG
female,1.2691092,HKG
male,0.6367386666666667,HKG
female,2.3000266666666667,HKG
male,1.450505875,HKG
male,0.845184125,HKG
male,1.1457292,HKG
male,0.773249,HKG
male,0.4553472636363636,HKG
male,0.2017825,HKG
female,0.42217383333333336,HKG
male,0.735408125,HKG
male,0.6890784999999999,HKG
male,0.813774,HKG
male,1.113305,HKG
male,0.2251402222222222,HKG
male,1.158034,HKG
female,1.061891,HKG
male,1.114796625,HKG
male,0.2588996,HKG
female,0.4972756,HKG
female,0.39207675,GBR
female,0.5848776666666666,GBR
female,1.810985,GBR
female,0.367395125,GBR
female,0.0599193,GBR
female,0.22759462,GBR
male,0.989262,GBR
female,0.747362,GBR
female,1.570924,GBR
male,1.8910978571428572,GBR
female,0.32575525,GBR
female,0.4591013333333333,GBR
female,0.6394692,GBR
female,0.7299523333333333,GBR
female,1.1620432857142855,GBR
male,0.06108833333333333,GBR
female,0.06613150000000001,GBR
male,1.2011655,GBR
male,0.24582203333333336,GBR
female,0.5554165,GBR
female,0.750988,GBR
female,0.281795275,GBR
female,0.7100814285714285,GBR
male,0.415849,GBR
male,0.00747061666666666,GBR
female,0.492256,GBR
female,1.230228,GBR
female,1.5019234333333331,GBR
female,1.2118501181818182,GBR
female,0.3933753333333333,GBR
female,0.824758,GBR
female,0.6593435000000001,GBR
female,0.1295819,GBR
female,0.9527157142857144,GBR
male,0.5360138666666666,GBR
female,1.0119948571428572,GBR
female,1.075649090909091,GBR
male,0.6383116,GBR
female,1.4027556666666667,GBR
female,1.0665266666666666,GBR
male,0.14526875,GBR
female,0.4712726666666667,GBR
male,0.541659,GBR
male,0.03300125,GBR
female,0.34336833333333333,GBR
female,1.1955538000000001,GBR
female,0.766432,GBR
female,1.1563923636363636,GBR
male,0.16926914285714287,GBR
female,1.445845,GBR
male,0.03586586666666667,GBR
male,0.0996098,GBR
female,0.9793673,GBR
female,1.179274,GBR
female,1.352424090909091,GBR
female,0.23857246666666665,GBR
male,0.6512643333333333,GBR
female,1.11724975,GBR
female,0.4087583714285714,GBR
male,0.9246724285714286,GBR
female,0.506087,GBR
female,0.6071443333333333,GBR
male,0.55469402375,GBR
female,1.3700236363636364,GBR
female,1.3089711428571429,GBR
female,0.8202115555555556,GBR
male,0.37299814,GBR
female,0,GBR
female,0.6418397,GBR
male,0.73432,GBR
female,1.0056739666666668,GBR
female,0.6739541210000001,GBR
female,1.1346344285714285,GBR
female,1.359345,GBR
female,1.080591,GBR
female,0.9137615,GBR
female,0.4701305555555555,GBR
male,0.8952019,GBR
female,0.5701992375,GBR
female,0.4695475,GBR
female,0.685008825,GBR
female,0.48923883333333334,GBR
female,0.8236600000000001,GBR
male,0.7830435,GBR
female,0.59697625,GBR
female,0.0200285,GBR
female,0.992602775,GBR
male,0.24790609090909096,GBR
male,0.40103713333333335,GBR
female,1.0631191666666666,GBR
female,1.0263033333333331,GBR
male,0.6789922857142857,GBR
female,0.6590615000000001,GBR
female,0.8908936000000001,GBR
male,1.295985,GBR
female,1.0038897142857142,GBR
female,1.1566489,GBR
male,0.2043625,GBR
male,0.2554514,GBR
female,1.355485,GBR
male,0.997452375,NOR
female,0.90350325,NOR
male,1.1866599999999998,NOR
female,0,NOR
male,0.628636,NOR
male,0,NOR
male,0.7306045714285714,NOR
female,0.5688201666666667,NOR
male,0.46401581428571426,NOR
male,0.16832833333333333,NOR
male,0.1071686,NOR
female,1.7322822222222225,NOR
male,0.03398412,NOR
female,0.589515375,NOR
male,0,NOR
male,0.3605078571428571,NOR
male,0.63592925,NOR
male,0.4103326666666667,NOR
female,0.14866079999999998,NOR
male,1.3467155,NOR
male,0.161538,NOR
male,0.289195,NOR
female,0.4894456666666666,NOR
male,0.06057114285714286,NOR
female,0.152904,NOR
female,1.759016666666667,NOR
female,0.9268276666666668,NOR
female,0.7004575,NOR
male,0.876251125,NOR
male,1.4250575,NOR
female,1.52907525,NOR
female,0.2999884,NOR
female,0.6787464,NOR
male,0.126746,NOR
male,0,NOR
male,1.244984,NOR
male,0.13171966666666665,NOR
female,1.95695,NOR
female,0.9524926666666668,NOR
female,1.386473625,NOR
male,0.3607839,NOR
female,1.2598933666666663,NOR
female,0.8657630000000001,NOR
female,0.589331875,NOR
male,1.4878526,NOR
male,0.71287496,NOR
female,0.30567,NOR
male,0.323339225,NOR
female,1.61685545,NOR
male,0.1029925,NOR
female,0.7647733375,NOR
male,0.8823215,NOR
female,1.7983332857142855,NOR
male,0.8095125000000001,NOR
male,0.0133143,NOR
female,1.1279625,NOR
male,1.258596368888889,NOR
female,0.8749082833333334,NOR
female,0.25124399000000003,NOR
male,0.00689443,NOR
male,0.35950333333333334,NOR
male,0.962758,NOR
male,0.2760918,NOR
female,2.25864,NOR
male,0.138033025,NOR
male,0.7307431249999999,NOR
male,0.43794673333333334,NOR
male,0.28064523333333335,NOR
female,0.6038266666666666,NOR
male,0.8914929833333334,NOR
female,2.2795462727272726,NOR
male,0.20620535166666668,NOR
female,0.70867,NOR
male,0.5747623333333334,NOR
male,0.36011825,NOR
female,0.8127899428571429,NOR
female,0.86729665,NOR
female,0.6747358,NOR
female,1.5123925,NOR
female,0.31164122222222224,NOR
female,0.2982224,NOR
female,1.8854075,NOR
female,0,NOR
female,0,NOR
female,0.6314645714285714,NOR
male,0.2982405,NOR
female,0.12929081818181817,NOR
female,0.1228569,NOR
female,0.05415433333333333,NOR
female,1.4981306666666667,NOR
male,1.16099,NOR
female,0.4476225,NOR
male,0.3724117142857143,NOR
female,0.7807482222222222,NOR
male,0.3817534,NOR
male,1.1062285,NOR
male,0,NOR
female,1.0343742857142857,NOR
female,1.9313654545454544,NOR
male,0.49844516625,NOR
male,0.5959792500000001,MYS
male,0.9057198333333332,MYS
male,1.0682092727272727,MYS
male,0.6031875,MYS
male,0.9916096,MYS
male,0.25147255555555553,MYS
female,0.622658125,MYS
female,1.393374,MYS
male,1.6770733333333332,MYS
female,0.97763,MYS
female,1.219187,MYS
male,1.8730816666666668,MYS
male,0.9562898571428572,MYS
male,0.6679843333333334,MYS
male,0.6846955111111112,MYS
male,0.17434462,MYS
male,1.1927961,MYS
female,0.9758275,MYS
male,0.36019825,MYS
male,0.57102598,MYS
male,0.8189464444444444,MYS
male,0.2830325,MYS
male,0.9840177833333332,MYS
male,2.235976,MYS
male,0.8184904,MYS
male,1.2049444,MYS
male,0.33881659999999997,MYS
male,0.69710675,MYS
male,0.31481339999999997,MYS
male,1.4971088333333331,MYS
male,0.25354185714285715,MYS
male,1.485409888888889,MYS
female,0.7226400000000001,MYS
female,1.1130552111111112,MYS
female,0.7239266666666666,MYS
male,1.0597436666666666,MYS
male,0.627301,MYS
female,1.0336464285714286,MYS
male,1.2562924999999998,MYS
male,0.2599975333333333,MYS
male,1.0041166,MYS
male,1.4780128571428572,MYS
male,0,MYS
male,1.2274056666666666,MYS
female,0.4216466666666666,MYS
male,0.8236147500000001,MYS
male,0.17540278571428572,MYS
male,1.47641925,MYS
male,0.8491655,MYS
female,0.5737296000000001,MYS
male,0.9957784285714284,MYS
male,0.7704724000000001,MYS
male,0.850842,MYS
male,1.1060914444444443,MYS
male,1.059334166666667,MYS
male,0.7088381428571429,MYS
male,1.3141157142857145,MYS
male,0.598348525,MYS
male,0.642802875,MYS
male,0.665301275,MYS
male,0.7041172,MYS
male,0.3219512,MYS
male,1.1345566666666669,MYS
male,0.8208283333333334,MYS
male,1.25664375,MYS
male,0.83097478,MYS
male,0.69472075,MYS
male,0.5285428,MYS
male,0.7042261111111111,MYS
male,0.85545022,MYS
male,0.5217786666666666,MYS
male,1.438057375,MYS
female,0.680878,MYS
male,0.76089625,MYS
female,0.671875,MYS
male,1.1523985555555556,MYS
female,0.9324298333333334,MYS
male,0.614634,MYS
female,0.649269,MYS
female,1.4330535,MYS
male,0.4950232857142857,MYS
female,1.9455596666666664,MYS
male,0.3710641,MYS
male,0.5242273714285715,MYS
female,0.5305032625,MYS
female,1.7768521428571429,MYS
female,0.90056,MYS
male,0.5253502,MYS
male,0.308603,MYS
male,0.68659106,MYS
male,1.0828902,MYS
female,0.3262236666666667,MYS
female,0.4613292857142857,MYS
male,0.5433611666666667,MYS
male,0.5388763181818181,MYS
male,0.12085588,MYS
male,0.9652738,MYS
male,1.3570652857142858,MYS
female,0.7645606,MYS
male,1.126006,MYS
male,0.1660655,IRN
male,1.0932825714285714,IRN
male,0.54980675,IRN
male,0.962918,IRN
male,0.18179644444444443,IRN
male,0.15150425,IRN
female,0.93952475,IRN
male,0.871201925,IRN
female,1.41324,IRN
female,1.230348,IRN
female,0.22019058333333333,IRN
male,0,IRN
male,0.0345618,IRN
male,0,IRN
female,0.594168,IRN
female,1.030815775,IRN
male,0.333206,IRN
male,0.7311900625,IRN
male,0.3244995,IRN
male,0.2795879,IRN
male,1.226574412,IRN
male,1.03463641,IRN
female,0.9425392,IRN
female,0.20343677777777777,IRN
male,0.3159092,IRN
male,0.572968,IRN
male,0.4435939,IRN
male,0.4321858571428572,IRN
male,0.25093136666666666,IRN
male,0.56973375,IRN
male,0.04874366666666666,IRN
male,0.15491816666666666,IRN
female,0.8281653333333333,IRN
male,0.6948605444444445,IRN
male,0.4647735,IRN
male,0.33507478749999997,IRN
male,0.13219802857142857,IRN
male,0.5756325,IRN
male,1.0479883333333333,IRN
male,0.1149562,IRN
male,0,IRN
male,0.05066158,IRN
female,0,IRN
male,0.04388866666666666,IRN
male,0.16459707142857144,IRN
male,0.2827523,IRN
male,0.34195215,IRN
male,1.093455,IRN
female,1.3341945,IRN
male,0.4962033333333334,IRN
female,0,IRN
male,0,IRN
male,0.5445774999999999,IRN
male,0.9127675,IRN
male,0.6747650000000001,IRN
male,0.06507424285714286,IRN
female,0.6887692857142856,IRN
female,0.454421875,IRN
male,0.48528,IRN
male,1.0842735,IRN
female,0.344103,IRN
male,0.43136825,IRN
female,0.429936,IRN
male,0.0511342,IRN
male,0.34824700000000003,IRN
male,0.32313016666666666,IRN
male,0.191723,IRN
male,0.048424675,IRN
male,0.502796,IRN
male,0.0423315,IRN
male,0.1185215,IRN
female,0.74420028,IRN
female,1.524072,IRN
male,0.6854247777777778,IRN
male,0.50837784,IRN
female,0.07244972499999999,IRN
male,0.6424553333333334,IRN
male,0,IRN
male,0.4006691666666667,IRN
male,0.48447566666666664,IRN
female,0.6407401666666667,IRN
male,1.083804,IRN
male,0,IRN
female,0.3630654444444445,IRN
male,0.633794,IRN
male,0.34701154545454543,IRN
male,0.511581875,IRN
female,0.19995316666666668,IRN
male,0.17838755714285714,IRN
male,0.175401,IRN
male,1.1245012222222222,IRN
male,1.2273685,IRN
female,0.42712173333333336,IRN
female,0.5124108333333334,IRN
male,0,IRN
male,0.01769957777777777,IRN
male,0,IRN
male,0,IRN
male,0.62858925,IRN
female,0.368468375,IRN
male,0.6644323333333333,HUN
male,0.3302067777777778,HUN
male,0.1011644,HUN
female,1.019008,HUN
male,0.3899363,HUN
female,1.6123525,HUN
male,0.1018589,HUN
female,0.8439370500000001,HUN
female,0.12712694285714285,HUN
female,0.795030875,HUN
female,0.856917,HUN
male,0.4202444285714286,HUN
male,0.547732625,HUN
male,0.21374883333333333,HUN
female,1.2254631,HUN
female,0.28137935714285717,HUN
male,0.5725946666666667,HUN
male,0.276958375,HUN
female,0.8722259,HUN
female,0.10186855,HUN
male,0.20007957142857144,HUN
male,1.8396124545454544,HUN
female,0.2621991,HUN
male,0.3909932,HUN
female,1.1305115714285714,HUN
male,1.1554845714285715,HUN
female,0,HUN
female,2.625112,HUN
female,0,HUN
male,1.046495125,HUN
male,0.5151126666666667,HUN
female,1.324592888888889,HUN
female,1.81839,HUN
female,0.05554266666666666,HUN
female,0.4680498888888889,HUN
male,0.24415419666666663,HUN
male,0.3485185,HUN
female,0.420437375,HUN
male,0.35059105714285715,HUN
male,0.3238238,HUN
female,0.7454312222222222,HUN
female,0.731216375,HUN
male,1.718797,HUN
female,1.8440633333333336,HUN
female,0.3018319333333333,HUN
male,0,HUN
female,1.4429548,HUN
female,0.046173,HUN
female,0.67627368,HUN
female,1.4491455,HUN
female,1.200253,HUN
male,0.281915,HUN
female,0.6779284999999999,HUN
female,0.883968,HUN
female,0.9013516333333332,HUN
female,0.261072,HUN
female,0,HUN
male,0.72725205725,HUN
male,1.79096,HUN
female,1.1289844285714286,HUN
female,0.10392523333333333,HUN
female,1.68219425,HUN
female,1.0883873,HUN
male,0.10680833333333334,HUN
female,1.0957804285714283,HUN
female,0.42167,HUN
female,1.2431893333333333,HUN
female,0.712028,HUN
male,0.1952692,HUN
male,1.493406425,HUN
male,0.280467,HUN
female,1.615744,HUN
female,0.34538544444444447,HUN
female,1.22261325,HUN
female,1.12069075,HUN
female,1.3190366666666666,HUN
female,1.9908688888888888,HUN
female,1.014949875,HUN
female,0.852869,HUN
female,0.9648278333333332,HUN
male,0.17868857142857142,HUN
male,0.7247250000000001,HUN
female,0.9751881111111113,HUN
female,0.38163844,HUN
female,0.9584692,HUN
female,0.36388768,HUN
male,0.39502666666666664,HUN
female,0.6634624545454545,HUN
male,0.167831,HUN
female,0.62713,HUN
male,0,HUN
female,0.56289499,HUN
female,1.584903,HUN
male,0.7944988000000001,HUN
female,1.1202306666666666,HUN
male,0.6352414,HUN
female,0.96661,HUN
female,0,HUN
female,2.030021857142857,HUN
female,1.6778904444444445,HUN
male,0.05201025,ECU
female,1.98521,ECU
male,0.6123149275,ECU
male,1.7381625,ECU
male,0.241194875,ECU
female,0.3755716666666667,ECU
male,1.026311,ECU
female,1.6627765714285714,ECU
male,1.27697175,ECU
male,0.1291361428571429,ECU
male,0.5540225714285715,ECU
female,1.4095934444444445,ECU
male,0.6109895,ECU
female,1.3969163333333334,ECU
male,0.157364,ECU
male,0.15752088857142857,ECU
female,1.6067905714285715,ECU
male,0.89849418,ECU
male,0.11668233333333332,ECU
male,0,ECU
male,0.3072598777777778,ECU
female,1.1911428,ECU
male,0.996094,ECU
female,1.1459083333333333,ECU
female,0.60165325,ECU
male,0.632638,ECU
male,1.49237725,ECU
male,1.4156894999999998,ECU
female,0.835419,ECU
male,0.4995652,ECU
male,0.68901522,ECU
male,0.748449,ECU
male,1.552444,ECU
male,0.4443849,ECU
male,0.9926084444444444,ECU
male,0.79559202,ECU
female,2.1343485714285713,ECU
female,0.48989,ECU
female,0,ECU
male,0.056506,ECU
male,0.2550182222222222,ECU
male,1.6174014,ECU
female,1.5778153333333331,ECU
male,0.32640352,ECU
female,1.000513375,ECU
male,1.010762575,ECU
male,0.06288896,ECU
female,1.6671996100000002,ECU
male,0.34085899999999997,ECU
male,0.5659899333333333,ECU
female,2.0416694444444445,ECU
male,0.39483966666666664,ECU
female,0.30532766666666666,ECU
female,1.8099062857142856,ECU
male,0.34997171428571433,ECU
male,0.40793463333333335,ECU
female,0.5747654545454546,ECU
male,0.9445168181818182,ECU
male,0.19024442857142856,ECU
female,0.9034145,ECU
male,0.90451,ECU
female,1.7731976,ECU
male,0.19538262857142857,ECU
male,0.02621516666666666,ECU
male,0.11364166666666664,ECU
male,0.4099993,ECU
male,0.7787923333333333,ECU
female,0.6468965,ECU
male,1.74190725,ECU
male,1.0111128333333337,ECU
male,1.827404,ECU
female,1.044194,ECU
male,0.099318,ECU
female,0.4782909125,ECU
female,0.9138494444444444,ECU
male,0.1998982,ECU
male,0.3061741125,ECU
female,0.4380185714285714,ECU
female,1.0068016,ECU
male,0.4848797,ECU
male,0.2573250111111111,ECU
male,0.706174525,ECU
female,0.1549425,ECU
male,0.016565775,ECU
male,0.524282,ECU
male,1.7699467142857144,ECU
male,1.149121111111111,ECU
male,0.414174225,ECU
male,0.1041792,ECU
male,0.24726437777777777,ECU
male,0.149908,ECU
male,0.8826083,ECU
male,0.9079485555555556,ECU
male,0.6262797499999999,ECU
male,0.349286875,ECU
male,0.9744428,ECU
male,0,ECU
male,0.411775,ECU
male,0.05015433333333333,ECU
male,0.7557308,ECU
female,0.356128675,URY
male,0.10656158571428571,URY
male,0.09339431428571428,URY
female,0.9255734222222222,URY
male,0.24602222222222225,URY
male,0.8565299999999999,URY
male,1.2339124,URY
male,2.3428133333333334,URY
female,0.6059723333333333,URY
male,1.276884,URY
male,0.14570905,URY
male,0.20950688,URY
male,0.646866375,URY
male,0.4706574,URY
female,0.36398169,URY
male,0.4755914222222222,URY
male,0.22170414285714285,URY
male,0.4840128555555556,URY
male,0.3461114777777778,URY
male,0.1163394,URY
female,0.4594316,URY
female,1.167084,URY
male,7.1184e-4,URY
male,0.588965875,URY
male,0.970592625,URY
female,0.6651383333333334,URY
male,0.7596738333333334,URY
male,0.86912106,URY
male,0.22772,URY
male,0.74161735,URY
male,0.21392542857142857,URY
male,0.5040100000000001,URY
male,1.318811,URY
male,0.7281613818181818,URY
male,0.405995625,URY
male,0.2162901,URY
male,1.222677625,URY
male,0.3684808111111111,URY
male,0.24504223333333333,URY
female,0.72424,URY
male,0.3256447142857143,URY
male,0.72903134,URY
male,0.5454279666666667,URY
male,0.6606023333333333,URY
male,0.05795525,URY
male,0.42945825,URY
female,0.69508525,URY
female,0.623096,URY
male,0.79502425,URY
male,1.0338918333333331,URY
male,0.7272798,URY
male,0.3010058888888889,URY
male,0.03440912857142857,URY
male,1.877628375,URY
male,0.357827875,URY
male,0.119058,URY
male,0.6538181428571429,URY
male,0.8703722,URY
male,0.508595625,URY
male,0.10791628571428571,URY
male,0.10462617777777776,URY
male,0.10466183333333332,URY
male,0.107227,URY
male,0.042231875,URY
male,0.3542713333333333,URY
female,0.6086434285714286,URY
male,0.42785344444444445,URY
male,0.3813196666666666,URY
male,0.09737883333333336,URY
male,0.9449533333333332,URY
male,1.0799615714285713,URY
female,0.8904466666666666,URY
male,0.675786,URY
male,0.26899125,URY
male,0.7992805000000001,URY
male,0.14088050000000002,URY
male,0.47906439,URY
male,0.262986175,URY
male,0.49120027272727274,URY
male,0.15709933333333334,URY
male,0.10052054285714286,URY
male,0.6103987777777777,URY
male,0.5902954285714286,URY
male,0.6838791818181819,URY
male,0.1404311888888889,URY
male,1.0378736666666666,URY
female,1.1599713444444444,URY
male,0.7593504,URY
male,0.5978513,URY
male,0.2083377142857143,URY
male,0.41446875,URY
male,0.17813416666666668,URY
male,0.037367,URY
male,0.09954966666666666,URY
male,0.430324,URY
male,0.8135498181818182,URY
male,0.5571483777777778,URY
male,0.5826618888888889,URY
male,0.10039,URY
male,0.6213425,URY
male,0.3510823909090909,PRT
female,0.856925306,PRT
male,0.19238183333333336,PRT
female,0.15191633333333335,PRT
female,0.8622952727272727,PRT
female,0.38953095,PRT
male,0,PRT
male,0.9804173333333334,PRT
male,0.36105641666666666,PRT
male,0.2490912,PRT
female,1.6414185714285714,PRT
male,1.394281,PRT
female,0.15786171428571427,PRT
female,1.532417,PRT
female,1.5546183333333334,PRT
male,1.196622111111111,PRT
female,1.11065475,PRT
male,0.38291585714285714,PRT
male,1.17541502,PRT
male,0.1922125,PRT
female,0.7765536666666667,PRT
male,1.72423,PRT
male,1.1494178333333334,PRT
male,1.0574242,PRT
male,0.7705775833333334,PRT
female,1.045137,PRT
female,0.8229233083333333,PRT
male,0.3594607142857143,PRT
male,1.4232506833333334,PRT
female,1.4557891428571428,PRT
female,0.6345219999999999,PRT
female,0.00122644375,PRT
male,0,PRT
male,0.13496966,PRT
male,0.48098006,PRT
female,0.3166066,PRT
female,1.0023433333333334,PRT
female,0.602023,PRT
female,0.6195886363636364,PRT
male,1.2955726666666667,PRT
male,0.899909125,PRT
male,0.6942168571428572,PRT
female,1.2308686666666666,PRT
male,0.9079545,PRT
male,0.6922242857142857,PRT
female,1.0065228,PRT
male,0.8936889636363636,PRT
female,1.517405334,PRT
male,0.06613854285714285,PRT
male,0.5188075,PRT
female,1.9121825,PRT
female,0.7295575,PRT
female,0.6515235714285714,PRT
male,1.3685105,PRT
female,0.8880155,PRT
male,1.1551874285714283,PRT
male,1.30103475,PRT
male,0.5195459166666667,PRT
male,1.1339071,PRT
male,0.3120882857142857,PRT
female,1.1989588333333332,PRT
male,1.1960166666666667,PRT
male,0,PRT
female,1.704864,PRT
male,1.039108,PRT
male,1.2021707499999998,PRT
male,0.5809451666666667,PRT
female,1.3037702857142857,PRT
female,0.6637191666666666,PRT
male,1.705925666666667,PRT
female,0.9943996363636364,PRT
female,1.0905013857142858,PRT
male,0.084413,PRT
male,0.734884,PRT
female,1.0725237,PRT
female,1.15858275,PRT
male,0.40270352,PRT
female,0.4812430666666667,PRT
male,0.883388,PRT
male,0.3786364,PRT
male,1.00421025,PRT
female,0.7729512727272727,PRT
male,0.500645,PRT
male,0.10857398,PRT
male,0.99041225,PRT
male,0,PRT
female,1.207879666666667,PRT
female,0.9973258571428572,PRT
male,0.1916425,PRT
female,1.4573412222222222,PRT
male,0.396719,PRT
female,0.802329875,PRT
male,0.16423425,PRT
female,1.0392466666666669,PRT
female,1.13736275,PRT
male,0.2740052125,PRT
female,0.6000253,PRT
female,0.38226181818181815,PRT
female,0.59927554,PRT
male,0.4245406000000001,PRT
male,1.0138565,PER
male,0.6514264,PER
male,0.5007604444444445,PER
male,0.2735005142857143,PER
male,0.29922125,PER
female,1.7989233333333334,PER
male,0.32974845,PER
female,0.3491952857142857,PER
male,0.9128652,PER
female,0.9136703333333334,PER
male,0.215926,PER
male,1.5073366666666668,PER
male,0.3760815,PER
male,0.00198017777777777,PER
male,0.6328072499999999,PER
male,0.3837076,PER
male,0.33051798000000004,PER
female,1.3672947,PER
male,1.0430244625,PER
male,0.32561687500000003,PER
male,0.239782,PER
male,0.6243026428571429,PER
female,1.044526,PER
male,1.341614,PER
female,0.2694089,PER
female,0.6752633333333333,PER
male,1.0002074125,PER
male,1.3375357,PER
male,0.08800300000000001,PER
male,0.4211323333333334,PER
male,0.6331076666666666,PER
male,0.7007022222222222,PER
male,0.69317467,PER
female,0.9850942857142858,PER
male,0.35634675000000005,PER
male,0.6951414285714286,PER
male,0.7174991428571429,PER
female,1.104721111111111,PER
male,1.0469153333333334,PER
male,0.4738406,PER
female,0.07232233333333334,PER
male,0.4320440909090909,PER
male,0.73755275,PER
male,1.017883,PER
male,0.015156775,PER
male,0.9019134,PER
male,0.06465266666666666,PER
male,0.4257935000000001,PER
male,0.6524314833333333,PER
male,0.1533302375,PER
male,1.4463875,PER
male,0.22757745714285715,PER
male,1.0353805,PER
male,0.6690754545454546,PER
male,0.04423639999999999,PER
male,1.023243375,PER
female,1.147285916666667,PER
male,1.9300975,PER
male,1.209008,PER
male,0.4176746111111111,PER
female,0.9471236666666668,PER
female,0.7942983333333333,PER
male,0.25551,PER
male,0.26302,PER
male,0.0765618,PER
male,0.536172,PER
male,0.4205951666666667,PER
male,0.8351020777777778,PER
male,0.327114,PER
male,0.250759,PER
male,0.26393633333333333,PER
