gender,smile,nation,population,net_migration_rate,urbanization_pct,gdp_percap_ppp,internet_pct,individualism,masculinity
male,0.20620535166666668,NOR,5372191,5.3,82.6,72100,0.973,69,8
female,0.70867,NOR,5372191,5.3,82.6,72100,0.973,69,8
male,0.5747623333333334,NOR,5372191,5.3,82.6,72100,0.973,69,8
male,0.36011825,NOR,5372191,5.3,82.6,72100,0.973,69,8
female,0.8127899428571429,NOR,5372191,5.3,82.6,72100,0.973,69,8
female,0.86729665,NOR,5372191,5.3,82.6,72100,0.973,69,8
female,0.6747358,NOR,5372191,5.3,82.6,72100,0.973,69,8
female,1.5123925,NOR,5372191,5.3,82.6,72100,0.973,69,8
female,0.31164122222222224,NOR,5372191,5.3,82.6,72100,0.973,69,8
female,0.2982224,NOR,5372191,5.3,82.6,72100,0.973,69,8
female,1.8854075,NOR,5372191,5.3,82.6,72100,0.973,69,8
female,0,NOR,5372191,5.3,82.6,72100,0.973,69,8
female,0,NOR,5372191,5.3,82.6,72100,0.973,69,8
female,0.6314645714285714,NOR,5372191,5.3,82.6,72100,0.973,69,8
male,0.2982405,NOR,5372191,5.3,82.6,72100,0.973,69,8
female,0.12929081818181817,NOR,5372191,5.3,82.6,72100,0.973,69,8
female,0.1228569,NOR,5372191,5.3,82.6,72100,0.973,69,8
female,0.05415433333333333,NOR,5372191,5.3,82.6,72100,0.973,69,8
female,1.4981306666666667,NOR,5372191,5.3,82.6,72100,0.973,69,8
male,1.16099,NOR,5372191,5.3,82.6,72100,0.973,69,8
female,0.4476225,NOR,5372191,5.3,82.6,72100,0.973,69,8
male,0.3724117142857143,NOR,5372191,5.3,82.6,72100,0.973,69,8
female,0.7807482222222222,NOR,5372191,5.3,82.6,72100,0.973,69,8
male,0.3817534,NOR,5372191,5.3,82.6,72100,0.973,69,8
male,1.1062285,NOR,5372191,5.3,82.6,72100,0.973,69,8
male,0,NOR,5372191,5.3,82.6,72100,0.973,69,8
female,1.0343742857142857,NOR,5372191,5.3,82.6,72100,0.973,69,8
female,1.9313654545454544,NOR,5372191,5.3,82.6,72100,0.973,69,8
male,0.49844516625,NOR,5372191,5.3,82.6,72100,0.973,69,8
male,0.5959792500000001,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
male,0.9057198333333332,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
male,1.0682092727272727,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
male,0.6031875,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
male,0.9916096,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
male,0.25147255555555553,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
female,0.622658125,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
female,1.393374,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
male,1.6770733333333332,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
female,0.97763,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
female,1.219187,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
male,1.8730816666666668,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
male,0.9562898571428572,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
male,0.6679843333333334,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
male,0.6846955111111112,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
male,0.17434462,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
male,1.1927961,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
female,0.9758275,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
male,0.36019825,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
male,0.57102598,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
male,0.8189464444444444,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
male,0.2830325,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
male,0.9840177833333332,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
male,2.235976,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
male,0.8184904,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
male,1.2049444,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
male,0.33881659999999997,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
male,0.69710675,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
male,0.31481339999999997,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
male,1.4971088333333331,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
male,0.25354185714285715,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
male,1.485409888888889,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
female,0.7226400000000001,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
female,1.1130552111111112,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
female,0.7239266666666666,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
male,1.0597436666666666,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
male,0.627301,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
female,1.0336464285714286,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
male,1.2562924999999998,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
male,0.2599975333333333,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
male,1.0041166,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
male,1.4780128571428572,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
male,0,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
male,1.2274056666666666,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
female,0.4216466666666666,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
male,0.8236147500000001,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
male,0.17540278571428572,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
male,1.47641925,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
male,0.8491655,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
female,0.5737296000000001,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
male,0.9957784285714284,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
male,0.7704724000000001,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
male,0.850842,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
male,1.1060914444444443,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
male,1.059334166666667,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
male,0.7088381428571429,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
male,1.3141157142857145,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
male,0.598348525,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
male,0.642802875,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
male,0.665301275,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
male,0.7041172,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
male,0.3219512,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
male,1.1345566666666669,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
male,0.8208283333333334,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
male,1.25664375,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
male,0.83097478,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
male,0.69472075,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
male,0.5285428,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
male,0.7042261111111111,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
male,0.85545022,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
male,0.5217786666666666,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
male,1.438057375,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
female,0.680878,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
male,0.76089625,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
female,0.671875,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
male,1.1523985555555556,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
female,0.9324298333333334,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
male,0.614634,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
female,0.649269,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
female,1.4330535,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
male,0.4950232857142857,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
female,1.9455596666666664,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
male,0.3710641,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
male,0.5242273714285715,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
female,0.5305032625,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
female,1.7768521428571429,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
female,0.90056,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
male,0.5253502,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
male,0.308603,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
male,0.68659106,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
male,1.0828902,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
female,0.3262236666666667,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
female,0.4613292857142857,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
male,0.5433611666666667,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
male,0.5388763181818181,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
male,0.12085588,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
male,0.9652738,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
male,1.3570652857142858,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
female,0.7645606,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
male,1.126006,MYS,31809660,-0.3,76.6,29100,0.7879999999999999,26,50
male,0.1660655,IRN,83024745,-0.2,75.4,20100,0.441,41,43
male,1.0932825714285714,IRN,83024745,-0.2,75.4,20100,0.441,41,43
male,0.54980675,IRN,83024745,-0.2,75.4,20100,0.441,41,43
male,0.962918,IRN,83024745,-0.2,75.4,20100,0.441,41,43
male,0.18179644444444443,IRN,83024745,-0.2,75.4,20100,0.441,41,43
male,0.15150425,IRN,83024745,-0.2,75.4,20100,0.441,41,43
female,0.93952475,IRN,83024745,-0.2,75.4,20100,0.441,41,43
male,0.871201925,IRN,83024745,-0.2,75.4,20100,0.441,41,43
female,1.41324,IRN,83024745,-0.2,75.4,20100,0.441,41,43
female,1.230348,IRN,83024745,-0.2,75.4,20100,0.441,41,43
female,0.22019058333333333,IRN,83024745,-0.2,75.4,20100,0.441,41,43
male,0,IRN,83024745,-0.2,75.4,20100,0.441,41,43
male,0.0345618,IRN,83024745,-0.2,75.4,20100,0.441,41,43
male,0,IRN,83024745,-0.2,75.4,20100,0.441,41,43
female,0.594168,IRN,83024745,-0.2,75.4,20100,0.441,41,43
female,1.030815775,IRN,83024745,-0.2,75.4,20100,0.441,41,43
male,0.333206,IRN,83024745,-0.2,75.4,20100,0.441,41,43
male,0.7311900625,IRN,83024745,-0.2,75.4,20100,0.441,41,43
male,0.3244995,IRN,83024745,-0.2,75.4,20100,0.441,41,43
male,0.2795879,IRN,83024745,-0.2,75.4,20100,0.441,41,43
male,1.226574412,IRN,83024745,-0.2,75.4,20100,0.441,41,43
male,1.03463641,IRN,83024745,-0.2,75.4,20100,0.441,41,43
female,0.9425392,IRN,83024745,-0.2,75.4,20100,0.441,41,43
female,0.20343677777777777,IRN,83024745,-0.2,75.4,20100,0.441,41,43
male,0.3159092,IRN,83024745,-0.2,75.4,20100,0.441,41,43
male,0.572968,IRN,83024745,-0.2,75.4,20100,0.441,41,43
male,0.4435939,IRN,83024745,-0.2,75.4,20100,0.441,41,43
male,0.4321858571428572,IRN,83024745,-0.2,75.4,20100,0.441,41,43
male,0.25093136666666666,IRN,83024745,-0.2,75.4,20100,0.441,41,43
male,0.56973375,IRN,83024745,-0.2,75.4,20100,0.441,41,43
male,0.04874366666666666,IRN,83024745,-0.2,75.4,20100,0.441,41,43
male,0.15491816666666666,IRN,83024745,-0.2,75.4,20100,0.441,41,43
female,0.8281653333333333,IRN,83024745,-0.2,75.4,20100,0.441,41,43
male,0.6948605444444445,IRN,83024745,-0.2,75.4,20100,0.441,41,43
male,0.4647735,IRN,83024745,-0.2,75.4,20100,0.441,41,43
male,0.33507478749999997,IRN,83024745,-0.2,75.4,20100,0.441,41,43
male,0.13219802857142857,IRN,83024745,-0.2,75.4,20100,0.441,41,43
male,0.5756325,IRN,83024745,-0.2,75.4,20100,0.441,41,43
male,1.0479883333333333,IRN,83024745,-0.2,75.4,20100,0.441,41,43
male,0.1149562,IRN,83024745,-0.2,75.4,20100,0.441,41,43
male,0,IRN,83024745,-0.2,75.4,20100,0.441,41,43
male,0.05066158,IRN,83024745,-0.2,75.4,20100,0.441,41,43
female,0,IRN,83024745,-0.2,75.4,20100,0.441,41,43
male,0.04388866666666666,IRN,83024745,-0.2,75.4,20100,0.441,41,43
male,0.16459707142857144,IRN,83024745,-0.2,75.4,20100,0.441,41,43
male,0.2827523,IRN,83024745,-0.2,75.4,20100,0.441,41,43
male,0.34195215,IRN,83024745,-0.2,75.4,20100,0.441,41,43
male,1.093455,IRN,83024745,-0.2,75.4,20100,0.441,41,43
female,1.3341945,IRN,83024745,-0.2,75.4,20100,0.441,41,43
male,0.4962033333333334,IRN,83024745,-0.2,75.4,20100,0.441,41,43
female,0,IRN,83024745,-0.2,75.4,20100,0.441,41,43
male,0,IRN,83024745,-0.2,75.4,20100,0.441,41,43
male,0.5445774999999999,IRN,83024745,-0.2,75.4,20100,0.441,41,43
male,0.9127675,IRN,83024745,-0.2,75.4,20100,0.441,41,43
male,0.6747650000000001,IRN,83024745,-0.2,75.4,20100,0.441,41,43
male,0.06507424285714286,IRN,83024745,-0.2,75.4,20100,0.441,41,43
female,0.6887692857142856,IRN,83024745,-0.2,75.4,20100,0.441,41,43
female,0.454421875,IRN,83024745,-0.2,75.4,20100,0.441,41,43
male,0.48528,IRN,83024745,-0.2,75.4,20100,0.441,41,43
male,1.0842735,IRN,83024745,-0.2,75.4,20100,0.441,41,43
female,0.344103,IRN,83024745,-0.2,75.4,20100,0.441,41,43
male,0.43136825,IRN,83024745,-0.2,75.4,20100,0.441,41,43
female,0.429936,IRN,83024745,-0.2,75.4,20100,0.441,41,43
male,0.0511342,IRN,83024745,-0.2,75.4,20100,0.441,41,43
male,0.34824700000000003,IRN,83024745,-0.2,75.4,20100,0.441,41,43
male,0.32313016666666666,IRN,83024745,-0.2,75.4,20100,0.441,41,43
male,0.191723,IRN,83024745,-0.2,75.4,20100,0.441,41,43
male,0.048424675,IRN,83024745,-0.2,75.4,20100,0.441,41,43
male,0.502796,IRN,83024745,-0.2,75.4,20100,0.441,41,43
male,0.0423315,IRN,83024745,-0.2,75.4,20100,0.441,41,43
male,0.1185215,IRN,83024745,-0.2,75.4,20100,0.441,41,43
female,0.74420028,IRN,83024745,-0.2,75.4,20100,0.441,41,43
female,1.524072,IRN,83024745,-0.2,75.4,20100,0.441,41,43
male,0.6854247777777778,IRN,83024745,-0.2,75.4,20100,0.441,41,43
male,0.50837784,IRN,83024745,-0.2,75.4,20100,0.441,41,43
female,0.07244972499999999,IRN,83024745,-0.2,75.4,20100,0.441,41,43
male,0.6424553333333334,IRN,83024745,-0.2,75.4,20100,0.441,41,43
male,0,IRN,83024745,-0.2,75.4,20100,0.441,41,43
male,0.4006691666666667,IRN,83024745,-0.2,75.4,20100,0.441,41,43
male,0.48447566666666664,IRN,83024745,-0.2,75.4,20100,0.441,41,43
female,0.6407401666666667,IRN,83024745,-0.2,75.4,20100,0.441,41,43
male,1.083804,IRN,83024745,-0.2,75.4,20100,0.441,41,43
male,0,IRN,83024745,-0.2,75.4,20100,0.441,41,43
female,0.3630654444444445,IRN,83024745,-0.2,75.4,20100,0.441,41,43
male,0.633794,IRN,83024745,-0.2,75.4,20100,0.441,41,43
male,0.34701154545454543,IRN,83024745,-0.2,75.4,20100,0.441,41,43
male,0.511581875,IRN,83024745,-0.2,75.4,20100,0.441,41,43
female,0.19995316666666668,IRN,83024745,-0.2,75.4,20100,0.441,41,43
male,0.17838755714285714,IRN,83024745,-0.2,75.4,20100,0.441,41,43
male,0.175401,IRN,83024745,-0.2,75.4,20100,0.441,41,43
male,1.1245012222222222,IRN,83024745,-0.2,75.4,20100,0.441,41,43
male,1.2273685,IRN,83024745,-0.2,75.4,20100,0.441,41,43
female,0.42712173333333336,IRN,83024745,-0.2,75.4,20100,0.441,41,43
female,0.5124108333333334,IRN,83024745,-0.2,75.4,20100,0.441,41,43
male,0,IRN,83024745,-0.2,75.4,20100,0.441,41,43
male,0.01769957777777777,IRN,83024745,-0.2,75.4,20100,0.441,41,43
male,0,IRN,83024745,-0.2,75.4,20100,0.441,41,43
male,0,IRN,83024745,-0.2,75.4,20100,0.441,41,43
male,0.62858925,IRN,83024745,-0.2,75.4,20100,0.441,41,43
female,0.368468375,IRN,83024745,-0.2,75.4,20100,0.441,41,43
male,0.6644323333333333,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
male,0.3302067777777778,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
male,0.1011644,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
female,1.019008,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
male,0.3899363,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
female,1.6123525,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
male,0.1018589,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
female,0.8439370500000001,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
female,0.12712694285714285,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
female,0.795030875,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
female,0.856917,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
male,0.4202444285714286,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
male,0.547732625,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
male,0.21374883333333333,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
female,1.2254631,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
female,0.28137935714285717,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
male,0.5725946666666667,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
male,0.276958375,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
female,0.8722259,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
female,0.10186855,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
male,0.20007957142857144,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
male,1.8396124545454544,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
female,0.2621991,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
male,0.3909932,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
female,1.1305115714285714,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
male,1.1554845714285715,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
female,0,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
female,2.625112,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
female,0,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
male,1.046495125,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
male,0.5151126666666667,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
female,1.324592888888889,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
female,1.81839,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
female,0.05554266666666666,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
female,0.4680498888888889,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
male,0.24415419666666663,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
male,0.3485185,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
female,0.420437375,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
male,0.35059105714285715,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
male,0.3238238,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
female,0.7454312222222222,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
female,0.731216375,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
male,1.718797,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
female,1.8440633333333336,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
female,0.3018319333333333,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
male,0,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
female,1.4429548,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
female,0.046173,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
female,0.67627368,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
female,1.4491455,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
female,1.200253,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
male,0.281915,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
female,0.6779284999999999,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
female,0.883968,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
female,0.9013516333333332,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
female,0.261072,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
female,0,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
male,0.72725205725,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
male,1.79096,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
female,1.1289844285714286,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
female,0.10392523333333333,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
female,1.68219425,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
female,1.0883873,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
male,0.10680833333333334,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
female,1.0957804285714283,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
female,0.42167,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
female,1.2431893333333333,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
female,0.712028,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
male,0.1952692,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
male,1.493406425,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
male,0.280467,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
female,1.615744,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
female,0.34538544444444447,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
female,1.22261325,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
female,1.12069075,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
female,1.3190366666666666,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
female,1.9908688888888888,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
female,1.014949875,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
female,0.852869,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
female,0.9648278333333332,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
male,0.17868857142857142,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
male,0.7247250000000001,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
female,0.9751881111111113,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
female,0.38163844,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
female,0.9584692,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
female,0.36388768,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
male,0.39502666666666664,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
female,0.6634624545454545,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
male,0.167831,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
female,0.62713,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
male,0,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
female,0.56289499,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
female,1.584903,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
male,0.7944988000000001,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
female,1.1202306666666666,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
male,0.6352414,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
female,0.96661,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
female,0,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
female,2.030021857142857,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
female,1.6778904444444445,HUN,9825704,1.3,71.6,29600,0.7929999999999999,80,88
male,0.05201025,ECU,16498502,0,64,11500,0.541,8,63
female,1.98521,ECU,16498502,0,64,11500,0.541,8,63
male,0.6123149275,ECU,16498502,0,64,11500,0.541,8,63
male,1.7381625,ECU,16498502,0,64,11500,0.541,8,63
male,0.241194875,ECU,16498502,0,64,11500,0.541,8,63
female,0.3755716666666667,ECU,16498502,0,64,11500,0.541,8,63
male,1.026311,ECU,16498502,0,64,11500,0.541,8,63
female,1.6627765714285714,ECU,16498502,0,64,11500,0.541,8,63
male,1.27697175,ECU,16498502,0,64,11500,0.541,8,63
male,0.1291361428571429,ECU,16498502,0,64,11500,0.541,8,63
male,0.5540225714285715,ECU,16498502,0,64,11500,0.541,8,63
female,1.4095934444444445,ECU,16498502,0,64,11500,0.541,8,63
male,0.6109895,ECU,16498502,0,64,11500,0.541,8,63
female,1.3969163333333334,ECU,16498502,0,64,11500,0.541,8,63
male,0.157364,ECU,16498502,0,64,11500,0.541,8,63
male,0.15752088857142857,ECU,16498502,0,64,11500,0.541,8,63
female,1.6067905714285715,ECU,16498502,0,64,11500,0.541,8,63
male,0.89849418,ECU,16498502,0,64,11500,0.541,8,63
male,0.11668233333333332,ECU,16498502,0,64,11500,0.541,8,63
male,0,ECU,16498502,0,64,11500,0.541,8,63
male,0.3072598777777778,ECU,16498502,0,64,11500,0.541,8,63
female,1.1911428,ECU,16498502,0,64,11500,0.541,8,63
male,0.996094,ECU,16498502,0,64,11500,0.541,8,63
female,1.1459083333333333,ECU,16498502,0,64,11500,0.541,8,63
female,0.60165325,ECU,16498502,0,64,11500,0.541,8,63
male,0.632638,ECU,16498502,0,64,11500,0.541,8,63
male,1.49237725,ECU,16498502,0,64,11500,0.541,8,63
male,1.4156894999999998,ECU,16498502,0,64,11500,0.541,8,63
female,0.835419,ECU,16498502,0,64,11500,0.541,8,63
