subject,studyday,time_ping,workout,sleep,mood
98,1,1.33,1,7.781233523674734,51.41385248185631
98,2,2.67,1,5.023578926523818,38.545416878041735
98,3,3.67,1,7.621235368511428,48.73795630693608
98,4,4.83,1,6.309444851708762,43.126048739323046
98,5,5.67,1,7.953112953690256,48.98168544983657
98,6,6.5,1,6.145557120130987,46.9862811414357
98,8,8.83,0,7.051467542474502,43.554659189759185
98,9,9.67,1,6.467374267534572,44.6663692020981
98,10,10.83,0,5.272590212356512,37.97766714420972
98,12,12.5,1,6.960426418994313,48.4769380671873
98,14,14.83,1,5.903155205437503,37.69250417149376
99,2,2.5,1,9.001031685328956,61.05979257869875
99,3,3.33,1,7.726802001261177,55.118647228502
99,5,5.5,0,5.202461726913613,49.596183429687834
99,6,6.5,1,5.22193598438182,55.861740606549496
99,7,7.33,1,6.720757455758428,55.86494403150407
99,8,8.33,0,6.513165598880074,53.81873655958265
99,9,9.5,0,6.269258241746652,51.351229826476064
99,10,10.5,1,5.954766245466988,53.131688315325434
99,11,11.5,0,7.328160049705966,55.262808305802814
99,12,12.5,0,7.572558413911041,55.896383625071486
99,13,13.5,1,5.13948695630544,51.08148632975442
100,2,2.83,0,7.577537493685131,50.89472171572813
100,3,3.67,0,8.200143223959124,51.98449069889873
100,5,5.83,1,10.106448938108494,64.8458914681522
100,7,7.67,1,8.676661787021741,58.206721641806844
100,10,10.33,0,6.986100157385045,46.46039892389556
100,11,11.83,0,7.998003483363455,51.94669292727392
100,12,12.67,1,8.493997531509047,59.32114592835049
100,13,13.5,0,7.712107279433714,57.839967235037776
